Driver,Team,LapNumber,Position,Compound,TyreLife,Stint,TrackStatus,LapTimeSeconds,PitLap,PitNextLap,LapsRemaining,RaceProgress,AvgPaceLast3,AvgPaceLast5,AvgPaceLast10,DegradationRate,CurrentStintLength,PitStopsCompleted,Season,Race
ANT,Mercedes,28.0,13.0,MEDIUM,28.0,1.0,1,100.268,0,0,28.0,0.5,100.63999999999999,100.71119999999999,100.8398,-0.44319999999999027,23.0,0,2025,United States Grand Prix
ANT,Mercedes,29.0,12.0,MEDIUM,29.0,1.0,1,100.15,0,0,27.0,0.5178571428571429,100.48266666666666,100.60119999999999,100.7681,-0.45119999999998583,24.0,0,2025,United States Grand Prix
ANT,Mercedes,30.0,12.0,MEDIUM,30.0,1.0,1,100.49,0,1,26.0,0.5357142857142857,100.30266666666667,100.512,100.65780000000001,-0.02200000000000557,25.0,0,2025,United States Grand Prix
ANT,Mercedes,33.0,17.0,SOFT,5.0,2.0,1,97.577,1,0,23.0,0.5892857142857143,99.40566666666666,99.90299999999999,100.3129,-2.3259999999999934,1.0,1,2025,United States Grand Prix
ANT,Mercedes,34.0,17.0,SOFT,6.0,2.0,12,99.304,0,0,22.0,0.6071428571428571,99.12366666666667,99.55780000000001,100.1576,-0.25380000000001246,2.0,1,2025,United States Grand Prix
ANT,Mercedes,35.0,17.0,SOFT,7.0,2.0,1,99.61,0,0,21.0,0.625,98.83033333333333,99.4262,100.0687,0.18380000000000507,3.0,1,2025,United States Grand Prix
ANT,Mercedes,36.0,17.0,SOFT,8.0,2.0,1,99.88,0,0,20.0,0.6428571428571429,99.598,99.37219999999999,99.98670000000001,0.5078000000000031,4.0,1,2025,United States Grand Prix
ANT,Mercedes,37.0,14.0,SOFT,9.0,2.0,1,99.07,0,0,19.0,0.6607142857142857,99.52,99.0882,99.8001,-0.01820000000000732,5.0,1,2025,United States Grand Prix
ANT,Mercedes,38.0,14.0,SOFT,10.0,2.0,1,98.939,0,0,18.0,0.6785714285714286,99.29633333333334,99.3606,99.6318,-0.4216000000000122,6.0,1,2025,United States Grand Prix
ANT,Mercedes,40.0,14.0,SOFT,12.0,2.0,1,99.772,0,0,16.0,0.7142857142857143,99.26033333333334,99.45419999999999,99.506,0.3178000000000196,7.0,1,2025,United States Grand Prix
ANT,Mercedes,41.0,14.0,SOFT,13.0,2.0,1,99.951,0,0,15.0,0.7321428571428571,99.55399999999999,99.52239999999999,99.4743,0.428600000000003,8.0,1,2025,United States Grand Prix
ANT,Mercedes,42.0,14.0,SOFT,14.0,2.0,1,99.834,0,0,14.0,0.75,99.85233333333333,99.5132,99.44269999999999,0.3208000000000055,9.0,1,2025,United States Grand Prix
ANT,Mercedes,43.0,14.0,SOFT,15.0,2.0,1,99.799,0,0,13.0,0.7678571428571429,99.86133333333333,99.65899999999999,99.3736,0.14000000000001478,10.0,1,2025,United States Grand Prix
ANT,Mercedes,44.0,14.0,SOFT,16.0,2.0,1,99.636,0,0,12.0,0.7857142857142857,99.75633333333333,99.7984,99.5795,-0.1624000000000052,11.0,1,2025,United States Grand Prix
ANT,Mercedes,45.0,14.0,SOFT,17.0,2.0,1,99.837,0,0,11.0,0.8035714285714286,99.75733333333334,99.8114,99.6328,0.02559999999999718,12.0,1,2025,United States Grand Prix
ANT,Mercedes,46.0,14.0,SOFT,18.0,2.0,1,98.937,0,0,10.0,0.8214285714285714,99.47000000000001,99.6086,99.5655,-0.671599999999998,13.0,1,2025,United States Grand Prix
ANT,Mercedes,47.0,13.0,SOFT,19.0,2.0,1,98.939,0,0,9.0,0.8392857142857143,99.23766666666666,99.4296,99.47139999999999,-0.4906000000000006,14.0,1,2025,United States Grand Prix
ANT,Mercedes,48.0,13.0,SOFT,20.0,2.0,1,99.319,0,0,8.0,0.8571428571428571,99.065,99.3336,99.49629999999999,-0.0146000000000015,15.0,1,2025,United States Grand Prix
ANT,Mercedes,49.0,13.0,SOFT,21.0,2.0,1,98.944,0,0,7.0,0.875,99.06733333333334,99.1952,99.4968,-0.2511999999999972,16.0,1,2025,United States Grand Prix
ANT,Mercedes,50.0,13.0,SOFT,22.0,2.0,1,99.313,0,0,6.0,0.8928571428571429,99.19200000000001,99.0904,99.4509,0.2225999999999999,17.0,1,2025,United States Grand Prix
ANT,Mercedes,51.0,13.0,SOFT,23.0,2.0,1,98.906,0,0,5.0,0.9107142857142857,99.05433333333333,99.0842,99.34639999999999,-0.1781999999999897,18.0,1,2025,United States Grand Prix
ANT,Mercedes,52.0,13.0,SOFT,24.0,2.0,1,98.849,0,0,4.0,0.9285714285714286,99.02266666666667,99.06620000000001,99.2479,-0.2172000000000054,19.0,1,2025,United States Grand Prix
ANT,Mercedes,53.0,13.0,SOFT,25.0,2.0,1,99.199,0,0,3.0,0.9464285714285714,98.98466666666667,99.04220000000001,99.18789999999998,0.15679999999998984,20.0,1,2025,United States Grand Prix
ANT,Mercedes,54.0,13.0,SOFT,26.0,2.0,1,98.988,0,0,2.0,0.9642857142857143,99.012,99.051,99.1231,-0.06300000000000239,21.0,1,2025,United States Grand Prix
ANT,Mercedes,55.0,13.0,SOFT,27.0,2.0,1,99.192,0,0,1.0,0.9821428571428571,99.12633333333333,99.02680000000001,99.0586,0.16519999999998447,22.0,1,2025,United States Grand Prix
ANT,Mercedes,56.0,13.0,SOFT,28.0,2.0,1,99.084,0,0,0.0,1.0,99.08800000000001,99.0624,99.07329999999999,0.021600000000006503,23.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,2.0,9.0,MEDIUM,2.0,1.0,1,102.479,0,0,54.0,0.03571428571428571,102.479,102.479,102.479,0.0,1.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,3.0,10.0,MEDIUM,3.0,1.0,1,101.732,0,0,53.0,0.05357142857142857,102.1055,102.1055,102.1055,-0.37350000000000705,2.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,4.0,10.0,MEDIUM,4.0,1.0,1,101.111,0,0,52.0,0.07142857142857142,101.774,101.774,101.774,-0.6629999999999967,3.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,5.0,10.0,MEDIUM,5.0,1.0,1,100.932,0,0,51.0,0.08928571428571429,101.25833333333334,101.5635,101.5635,-0.6315000000000026,4.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,6.0,8.0,MEDIUM,6.0,1.0,12,101.742,0,0,50.0,0.10714285714285714,101.26166666666666,101.5992,101.5992,0.14280000000000825,5.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,9.0,8.0,MEDIUM,9.0,1.0,1,100.207,0,0,47.0,0.16071428571428573,100.96033333333332,101.1448,101.36716666666666,-0.93780000000001,6.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,10.0,8.0,MEDIUM,10.0,1.0,1,100.212,0,0,46.0,0.17857142857142858,100.72033333333333,100.8408,101.20214285714285,-0.6287999999999982,7.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,11.0,8.0,MEDIUM,11.0,1.0,1,100.544,0,0,45.0,0.19642857142857142,100.32099999999998,100.7274,101.11987500000001,-0.183400000000006,8.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,12.0,8.0,MEDIUM,12.0,1.0,1,100.637,0,0,44.0,0.21428571428571427,100.46433333333334,100.66839999999999,101.06622222222222,-0.03139999999999077,9.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,14.0,8.0,MEDIUM,14.0,1.0,1,100.648,0,0,42.0,0.25,100.60966666666667,100.4496,101.0244,0.19839999999999236,10.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,15.0,8.0,MEDIUM,15.0,1.0,1,100.958,0,0,41.0,0.26785714285714285,100.74766666666666,100.5998,100.8723,0.3581999999999965,11.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,16.0,8.0,MEDIUM,16.0,1.0,1,100.742,0,0,40.0,0.2857142857142857,100.78266666666667,100.7058,100.77329999999999,0.036200000000008004,12.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,17.0,8.0,MEDIUM,17.0,1.0,1,100.632,0,0,39.0,0.30357142857142855,100.77733333333333,100.7234,100.72540000000001,-0.09139999999999304,13.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,18.0,8.0,MEDIUM,18.0,1.0,1,100.515,0,0,38.0,0.32142857142857145,100.62966666666667,100.699,100.6837,-0.1839999999999975,14.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,19.0,8.0,MEDIUM,19.0,1.0,1,100.577,0,0,37.0,0.3392857142857143,100.57466666666666,100.6848,100.5672,-0.10779999999999745,15.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,20.0,8.0,MEDIUM,20.0,1.0,1,100.513,0,0,36.0,0.35714285714285715,100.53500000000001,100.59580000000001,100.5978,-0.08280000000000598,16.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,21.0,8.0,MEDIUM,21.0,1.0,1,100.769,0,0,35.0,0.375,100.61966666666667,100.60119999999999,100.65350000000001,0.16780000000001394,17.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,22.0,8.0,MEDIUM,22.0,1.0,1,100.591,0,0,34.0,0.39285714285714285,100.62433333333333,100.59299999999999,100.6582,-0.001999999999995339,18.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,23.0,7.0,MEDIUM,23.0,1.0,1,100.762,0,0,33.0,0.4107142857142857,100.70733333333334,100.6424,100.6707,0.11960000000000548,19.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,24.0,7.0,MEDIUM,24.0,1.0,1,100.617,0,0,32.0,0.42857142857142855,100.65666666666668,100.6504,100.6676,-0.03340000000000032,20.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,25.0,7.0,MEDIUM,25.0,1.0,1,100.731,0,0,31.0,0.44642857142857145,100.70333333333333,100.694,100.6449,0.03699999999999193,21.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,26.0,7.0,MEDIUM,26.0,1.0,1,100.874,0,0,30.0,0.4642857142857143,100.74066666666666,100.715,100.6581,0.15899999999999181,22.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,27.0,7.0,MEDIUM,27.0,1.0,1,100.855,0,0,29.0,0.48214285714285715,100.82,100.7678,100.68039999999999,0.08720000000000994,23.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,28.0,8.0,MEDIUM,28.0,1.0,1,101.717,0,0,28.0,0.5,101.14866666666667,100.9588,100.8006,0.7582000000000022,24.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,29.0,8.0,MEDIUM,29.0,1.0,1,101.086,0,1,27.0,0.5178571428571429,101.21933333333334,101.0526,100.8515,0.03340000000000032,25.0,0,2025,United States Grand Prix
BEA,Haas F1 Team,32.0,9.0,SOFT,5.0,2.0,1,99.119,1,0,24.0,0.5714285714285714,100.64066666666666,100.7302,100.71209999999999,-1.6111999999999966,1.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,33.0,9.0,SOFT,6.0,2.0,1,99.554,0,0,23.0,0.5892857142857143,99.91966666666667,100.4662,100.5906,-0.9121999999999986,2.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,35.0,9.0,SOFT,8.0,2.0,1,100.832,0,0,21.0,0.625,99.835,100.4616,100.6147,0.3703999999999894,3.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,36.0,9.0,SOFT,9.0,2.0,1,99.899,0,0,20.0,0.6428571428571429,100.09500000000001,100.098,100.5284,-0.19899999999999807,4.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,37.0,9.0,SOFT,10.0,2.0,1,99.91,0,0,19.0,0.6607142857142857,100.21366666666665,99.86280000000001,100.45769999999999,0.04719999999998947,5.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,38.0,9.0,SOFT,11.0,2.0,1,99.811,0,0,18.0,0.6785714285714286,99.87333333333333,100.0012,100.3657,-0.19019999999999015,6.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,39.0,9.0,SOFT,12.0,2.0,1,99.756,0,0,17.0,0.6964285714285714,99.82566666666666,100.0416,100.2539,-0.2856000000000023,7.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,40.0,9.0,SOFT,13.0,2.0,1,100.15,0,0,16.0,0.7142857142857143,99.90566666666668,99.90520000000001,100.1834,0.2447999999999979,8.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,41.0,9.0,SOFT,14.0,2.0,1,100.081,0,0,15.0,0.7321428571428571,99.99566666666665,99.94160000000001,100.0198,0.13939999999999486,9.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,42.0,9.0,SOFT,15.0,2.0,1,100.048,0,0,14.0,0.75,100.093,99.9692,99.91600000000001,0.07880000000000109,10.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,43.0,9.0,SOFT,16.0,2.0,1,100.117,0,0,13.0,0.7678571428571429,100.082,100.03040000000001,100.0158,0.08659999999999002,11.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,44.0,9.0,SOFT,17.0,2.0,1,99.468,0,0,12.0,0.7857142857142857,99.87766666666668,99.9728,100.0072,-0.504800000000003,12.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,45.0,9.0,SOFT,18.0,2.0,1,99.425,0,0,11.0,0.8035714285714286,99.67,99.8278,99.8665,-0.40279999999999916,13.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,46.0,9.0,SOFT,19.0,2.0,1,99.435,0,0,10.0,0.8214285714285714,99.44266666666665,99.6986,99.8201,-0.2635999999999967,14.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,47.0,9.0,SOFT,20.0,2.0,1,99.463,0,0,9.0,0.8392857142857143,99.44099999999999,99.58160000000001,99.7754,-0.11860000000001492,15.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,48.0,9.0,SOFT,21.0,2.0,1,99.218,0,0,8.0,0.8571428571428571,99.372,99.40180000000001,99.71610000000001,-0.18380000000000507,16.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,49.0,9.0,SOFT,22.0,2.0,1,99.431,0,0,7.0,0.875,99.37066666666665,99.3944,99.6836,0.03659999999999286,17.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,50.0,9.0,SOFT,23.0,2.0,1,99.593,0,0,6.0,0.8928571428571429,99.414,99.428,99.6279,0.16500000000000625,18.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,51.0,9.0,SOFT,24.0,2.0,1,99.667,0,0,5.0,0.9107142857142857,99.56366666666668,99.4744,99.5865,0.19259999999999877,19.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,52.0,9.0,SOFT,25.0,2.0,1,99.195,0,0,4.0,0.9285714285714286,99.48500000000001,99.4208,99.50120000000001,-0.22580000000000666,20.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,53.0,9.0,SOFT,26.0,2.0,1,99.73,0,0,3.0,0.9464285714285714,99.53066666666666,99.5232,99.4625,0.2068000000000012,21.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,54.0,9.0,SOFT,27.0,2.0,1,99.409,0,0,2.0,0.9642857142857143,99.44466666666666,99.5188,99.45660000000001,-0.10979999999999279,22.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,55.0,9.0,SOFT,28.0,2.0,1,99.972,0,0,1.0,0.9821428571428571,99.70366666666666,99.59459999999999,99.51129999999999,0.3774000000000086,23.0,1,2025,United States Grand Prix
BEA,Haas F1 Team,56.0,9.0,SOFT,29.0,2.0,1,99.789,0,0,0.0,1.0,99.72333333333331,99.619,99.5467,0.1700000000000017,24.0,1,2025,United States Grand Prix
BOR,Kick Sauber,2.0,15.0,SOFT,2.0,1.0,1,102.784,0,0,54.0,0.03571428571428571,102.784,102.784,102.784,0.0,1.0,0,2025,United States Grand Prix
BOR,Kick Sauber,4.0,15.0,SOFT,4.0,1.0,1,101.675,0,0,52.0,0.07142857142857142,102.2295,102.2295,102.2295,-0.5545000000000044,2.0,0,2025,United States Grand Prix
BOR,Kick Sauber,5.0,15.0,SOFT,5.0,1.0,1,101.65,0,0,51.0,0.08928571428571429,102.03633333333335,102.03633333333335,102.03633333333335,-0.3863333333333401,3.0,0,2025,United States Grand Prix
BOR,Kick Sauber,6.0,13.0,SOFT,6.0,1.0,12,102.114,0,0,50.0,0.10714285714285714,101.813,102.05575,102.05575,0.05825000000000102,4.0,0,2025,United States Grand Prix
BOR,Kick Sauber,9.0,13.0,SOFT,9.0,1.0,1,100.99,0,0,47.0,0.16071428571428573,101.58466666666668,101.8426,101.8426,-0.8526000000000096,5.0,0,2025,United States Grand Prix
BOR,Kick Sauber,10.0,13.0,SOFT,10.0,1.0,1,101.143,0,0,46.0,0.17857142857142858,101.41566666666667,101.5144,101.726,-0.3713999999999942,6.0,0,2025,United States Grand Prix
BOR,Kick Sauber,11.0,13.0,SOFT,11.0,1.0,1,101.198,0,0,45.0,0.19642857142857142,101.11033333333334,101.41900000000001,101.65057142857142,-0.22100000000001785,7.0,0,2025,United States Grand Prix
BOR,Kick Sauber,12.0,13.0,SOFT,12.0,1.0,1,101.608,0,0,44.0,0.21428571428571427,101.31633333333332,101.4106,101.64525,0.1974000000000018,8.0,0,2025,United States Grand Prix
BOR,Kick Sauber,13.0,13.0,SOFT,13.0,1.0,1,101.337,0,1,43.0,0.23214285714285715,101.38100000000001,101.2552,101.611,0.0818000000000012,9.0,0,2025,United States Grand Prix
BOR,Kick Sauber,16.0,19.0,MEDIUM,2.0,2.0,1,100.522,1,0,40.0,0.2857142857142857,101.15566666666666,101.16159999999999,101.5021,-0.6395999999999873,1.0,1,2025,United States Grand Prix
BOR,Kick Sauber,17.0,19.0,MEDIUM,3.0,2.0,1,100.164,0,0,39.0,0.30357142857142855,100.67433333333334,100.9658,101.24010000000001,-0.8018000000000001,2.0,1,2025,United States Grand Prix
BOR,Kick Sauber,18.0,19.0,MEDIUM,4.0,2.0,1,100.053,0,0,38.0,0.32142857142857145,100.24633333333334,100.73679999999999,101.07790000000001,-0.6837999999999909,3.0,1,2025,United States Grand Prix
BOR,Kick Sauber,19.0,19.0,MEDIUM,5.0,2.0,1,100.245,0,0,37.0,0.3392857142857143,100.154,100.4642,100.9374,-0.21920000000000073,4.0,1,2025,United States Grand Prix
BOR,Kick Sauber,20.0,19.0,MEDIUM,6.0,2.0,1,100.335,0,0,36.0,0.35714285714285715,100.21100000000001,100.26379999999999,100.75949999999999,0.07120000000000459,5.0,1,2025,United States Grand Prix
BOR,Kick Sauber,21.0,19.0,MEDIUM,7.0,2.0,1,100.832,0,0,35.0,0.375,100.47066666666667,100.3258,100.7437,0.5061999999999927,6.0,1,2025,United States Grand Prix
BOR,Kick Sauber,22.0,19.0,MEDIUM,8.0,2.0,1,100.949,0,0,34.0,0.39285714285714285,100.70533333333333,100.4828,100.7243,0.4662000000000006,7.0,1,2025,United States Grand Prix
BOR,Kick Sauber,23.0,19.0,MEDIUM,9.0,2.0,1,100.647,0,0,33.0,0.4107142857142857,100.80933333333333,100.6016,100.6692,0.04540000000000077,8.0,1,2025,United States Grand Prix
BOR,Kick Sauber,24.0,19.0,MEDIUM,10.0,2.0,1,100.937,0,0,32.0,0.42857142857142855,100.84433333333334,100.74,100.6021,0.19700000000000273,9.0,1,2025,United States Grand Prix
BOR,Kick Sauber,25.0,18.0,MEDIUM,11.0,2.0,1,100.816,0,0,31.0,0.44642857142857145,100.8,100.8362,100.55,-0.02020000000000266,10.0,1,2025,United States Grand Prix
BOR,Kick Sauber,26.0,18.0,MEDIUM,12.0,2.0,1,101.217,0,0,30.0,0.4642857142857143,100.99000000000001,100.9132,100.6195,0.3037999999999954,11.0,1,2025,United States Grand Prix
BOR,Kick Sauber,27.0,18.0,MEDIUM,13.0,2.0,1,100.869,0,0,29.0,0.48214285714285715,100.96733333333333,100.8972,100.69,-0.028199999999998226,12.0,1,2025,United States Grand Prix
BOR,Kick Sauber,28.0,17.0,MEDIUM,14.0,2.0,1,100.935,0,0,28.0,0.5,101.007,100.9548,100.7782,-0.019800000000003593,13.0,1,2025,United States Grand Prix
BOR,Kick Sauber,29.0,15.0,MEDIUM,15.0,2.0,1,100.33,0,0,27.0,0.5178571428571429,100.71133333333334,100.83340000000001,100.7867,-0.5034000000000134,14.0,1,2025,United States Grand Prix
BOR,Kick Sauber,30.0,15.0,MEDIUM,16.0,2.0,1,100.514,0,0,26.0,0.5357142857142857,100.593,100.773,100.80460000000001,-0.25900000000000034,15.0,1,2025,United States Grand Prix
BOR,Kick Sauber,32.0,12.0,MEDIUM,18.0,2.0,1,101.317,0,0,24.0,0.5714285714285714,100.72033333333333,100.79299999999999,100.85310000000001,0.5240000000000009,16.0,1,2025,United States Grand Prix
BOR,Kick Sauber,33.0,13.0,MEDIUM,19.0,2.0,1,102.856,0,0,23.0,0.5892857142857143,101.56233333333334,101.1904,101.0438,1.6655999999999977,17.0,1,2025,United States Grand Prix
BOR,Kick Sauber,34.0,14.0,MEDIUM,20.0,2.0,12,101.894,0,1,22.0,0.6071428571428571,102.02233333333334,101.38219999999998,101.16850000000001,0.5118000000000222,18.0,1,2025,United States Grand Prix
BOR,Kick Sauber,38.0,19.0,SOFT,2.0,3.0,1,98.752,1,0,18.0,0.6785714285714286,101.16733333333332,101.0666,100.95,-2.3145999999999987,1.0,2,2025,United States Grand Prix
BOR,Kick Sauber,39.0,19.0,SOFT,3.0,3.0,1,98.275,0,0,17.0,0.6964285714285714,99.64033333333333,100.6188,100.6959,-2.3437999999999874,2.0,2,2025,United States Grand Prix
BOR,Kick Sauber,40.0,19.0,SOFT,4.0,3.0,1,99.009,0,0,16.0,0.7142857142857143,98.67866666666667,100.1572,100.4751,-1.1482000000000028,3.0,2,2025,United States Grand Prix
BOR,Kick Sauber,41.0,19.0,SOFT,5.0,3.0,1,99.59,0,0,15.0,0.7321428571428571,98.95800000000001,99.504,100.3472,0.08599999999999852,4.0,2,2025,United States Grand Prix
BOR,Kick Sauber,42.0,19.0,SOFT,6.0,3.0,1,99.425,0,0,14.0,0.75,99.34133333333334,99.01020000000001,100.1962,0.4147999999999854,5.0,2,2025,United States Grand Prix
BOR,Kick Sauber,43.0,19.0,SOFT,7.0,3.0,1,99.672,0,0,13.0,0.7678571428571429,99.56233333333334,99.1942,100.1304,0.477800000000002,6.0,2,2025,United States Grand Prix
BOR,Kick Sauber,44.0,19.0,SOFT,8.0,3.0,1,99.705,0,0,12.0,0.7857142857142857,99.60066666666667,99.4802,100.0495,0.2248000000000019,7.0,2,2025,United States Grand Prix
BOR,Kick Sauber,45.0,19.0,SOFT,9.0,3.0,1,99.855,0,0,11.0,0.8035714285714286,99.74399999999999,99.6494,99.90329999999999,0.205600000000004,8.0,2,2025,United States Grand Prix
BOR,Kick Sauber,46.0,19.0,SOFT,10.0,3.0,1,99.454,0,0,10.0,0.8214285714285714,99.67133333333334,99.62219999999999,99.56309999999999,-0.1681999999999988,9.0,2,2025,United States Grand Prix
BOR,Kick Sauber,47.0,19.0,SOFT,11.0,3.0,1,99.483,0,0,9.0,0.8392857142857143,99.59733333333334,99.63380000000001,99.32199999999999,-0.15080000000000382,10.0,2,2025,United States Grand Prix
BOR,Kick Sauber,48.0,19.0,SOFT,12.0,3.0,1,99.966,0,0,8.0,0.8571428571428571,99.63433333333334,99.6926,99.4434,0.2733999999999952,11.0,2,2025,United States Grand Prix
BOR,Kick Sauber,49.0,19.0,SOFT,13.0,3.0,1,99.657,0,0,7.0,0.875,99.702,99.683,99.58160000000001,-0.02600000000001046,12.0,2,2025,United States Grand Prix
BOR,Kick Sauber,50.0,19.0,SOFT,14.0,3.0,1,100.085,0,0,6.0,0.8928571428571429,99.90266666666666,99.729,99.6892,0.35599999999999454,13.0,2,2025,United States Grand Prix
BOR,Kick Sauber,51.0,19.0,SOFT,15.0,3.0,1,100.114,0,0,5.0,0.9107142857142857,99.952,99.86099999999999,99.74159999999999,0.2530000000000143,14.0,2,2025,United States Grand Prix
BOR,Kick Sauber,52.0,19.0,SOFT,16.0,3.0,1,100.526,0,0,4.0,0.9285714285714286,100.24166666666667,100.0696,99.85170000000001,0.45640000000000214,15.0,2,2025,United States Grand Prix
BOR,Kick Sauber,53.0,19.0,SOFT,17.0,3.0,1,100.887,0,0,3.0,0.9464285714285714,100.509,100.25379999999998,99.97319999999999,0.6332000000000164,16.0,2,2025,United States Grand Prix
BOR,Kick Sauber,54.0,19.0,SOFT,18.0,3.0,1,101.773,0,0,2.0,0.9642857142857143,101.062,100.67699999999999,100.17999999999999,1.0960000000000036,17.0,2,2025,United States Grand Prix
BOR,Kick Sauber,55.0,18.0,SOFT,19.0,3.0,1,99.8,0,0,1.0,0.9821428571428571,100.82,100.62,100.1745,-0.8200000000000074,18.0,2,2025,United States Grand Prix
COL,Alpine,2.0,16.0,MEDIUM,2.0,1.0,1,103.041,0,0,54.0,0.03571428571428571,103.041,103.041,103.041,0.0,1.0,0,2025,United States Grand Prix
COL,Alpine,3.0,16.0,MEDIUM,3.0,1.0,1,102.241,0,0,53.0,0.05357142857142857,102.64099999999999,102.64099999999999,102.64099999999999,-0.3999999999999915,2.0,0,2025,United States Grand Prix
COL,Alpine,5.0,16.0,MEDIUM,5.0,1.0,1,101.832,0,0,51.0,0.08928571428571429,102.37133333333333,102.37133333333333,102.37133333333333,-0.5393333333333317,3.0,0,2025,United States Grand Prix
COL,Alpine,9.0,14.0,MEDIUM,9.0,1.0,1,100.302,0,0,47.0,0.16071428571428573,101.45833333333333,101.854,101.854,-1.5519999999999925,4.0,0,2025,United States Grand Prix
COL,Alpine,10.0,14.0,MEDIUM,10.0,1.0,1,100.988,0,0,46.0,0.17857142857142858,101.04066666666667,101.6808,101.6808,-0.6928000000000054,5.0,0,2025,United States Grand Prix
COL,Alpine,11.0,14.0,MEDIUM,11.0,1.0,1,101.633,0,0,45.0,0.19642857142857142,100.97433333333333,101.3992,101.67283333333334,0.23380000000000223,6.0,0,2025,United States Grand Prix
COL,Alpine,12.0,15.0,MEDIUM,12.0,1.0,1,103.233,0,0,44.0,0.21428571428571427,101.95133333333332,101.5976,101.89571428571428,1.6354000000000042,7.0,0,2025,United States Grand Prix
COL,Alpine,13.0,15.0,MEDIUM,13.0,1.0,1,101.722,0,0,43.0,0.23214285714285715,102.19599999999998,101.57560000000001,101.874,0.14639999999998565,8.0,0,2025,United States Grand Prix
COL,Alpine,14.0,15.0,MEDIUM,14.0,1.0,1,101.85,0,0,42.0,0.25,102.26833333333333,101.8852,101.87133333333333,-0.03520000000000323,9.0,0,2025,United States Grand Prix
COL,Alpine,15.0,14.0,MEDIUM,15.0,1.0,1,101.539,0,0,41.0,0.26785714285714285,101.70366666666666,101.99539999999999,101.8381,-0.4563999999999879,10.0,0,2025,United States Grand Prix
COL,Alpine,16.0,14.0,MEDIUM,16.0,1.0,1,101.736,0,0,40.0,0.2857142857142857,101.70833333333333,102.016,101.70759999999999,-0.28000000000000114,11.0,0,2025,United States Grand Prix
COL,Alpine,17.0,14.0,MEDIUM,17.0,1.0,1,101.831,0,0,39.0,0.30357142857142855,101.702,101.7356,101.66659999999999,0.09539999999999793,12.0,0,2025,United States Grand Prix
COL,Alpine,18.0,14.0,MEDIUM,18.0,1.0,1,101.63,0,0,38.0,0.32142857142857145,101.73233333333333,101.7172,101.6464,-0.08720000000000994,13.0,0,2025,United States Grand Prix
COL,Alpine,19.0,14.0,MEDIUM,19.0,1.0,1,101.725,0,0,37.0,0.3392857142857143,101.72866666666665,101.6922,101.7887,0.03279999999999461,14.0,0,2025,United States Grand Prix
COL,Alpine,20.0,14.0,MEDIUM,20.0,1.0,1,101.384,0,0,36.0,0.35714285714285715,101.57966666666665,101.66120000000001,101.8283,-0.27720000000000766,15.0,0,2025,United States Grand Prix
