LapNumber,TyreLife,Position,LapsRemaining,RaceProgress,AvgPaceLast5,DegradationRate,PitNextLap
49.0,22.0,8.0,8.0,0.8596491228070176,97.7642,0.04179999999999495,0
50.0,23.0,8.0,7.0,0.8771929824561403,97.8746,0.31640000000000157,0
51.0,24.0,8.0,6.0,0.8947368421052632,98.00899999999999,0.3230000000000075,0
52.0,25.0,8.0,5.0,0.9122807017543859,98.11959999999999,0.27540000000000475,0
53.0,26.0,8.0,4.0,0.9298245614035088,98.2312,0.20080000000000098,0
54.0,27.0,8.0,3.0,0.9473684210526315,98.35260000000001,0.06039999999998713,0
55.0,28.0,8.0,2.0,0.9649122807017544,98.429,0.14399999999999125,0
56.0,29.0,8.0,1.0,0.9824561403508771,98.4736,0.08140000000000214,0
57.0,30.0,8.0,0.0,1.0,98.6144,0.48460000000000036,0
2.0,5.0,1.0,55.0,0.03508771929824561,97.492,0.0,0
3.0,6.0,1.0,54.0,0.05263157894736842,97.7875,0.2955000000000041,0
4.0,7.0,1.0,53.0,0.07017543859649122,97.90266666666666,0.23033333333333417,0
5.0,8.0,1.0,52.0,0.08771929824561403,97.93775,0.10525000000001228,0
6.0,9.0,1.0,51.0,0.10526315789473684,98.0228,0.34019999999999584,0
7.0,10.0,1.0,50.0,0.12280701754385964,98.224,0.2740000000000009,0
8.0,11.0,1.0,49.0,0.14035087719298245,98.3208,0.24619999999998754,0
9.0,12.0,1.0,48.0,0.15789473684210525,98.45419999999999,0.3458000000000112,0
10.0,13.0,1.0,47.0,0.17543859649122806,98.55539999999999,-0.006399999999985084,0
11.0,14.0,1.0,46.0,0.19298245614035087,98.619,0.06199999999999761,0
12.0,15.0,1.0,45.0,0.21052631578947367,98.725,0.3030000000000115,0
13.0,16.0,1.0,44.0,0.22807017543859648,98.76419999999999,-0.0011999999999829924,1
16.0,2.0,3.0,41.0,0.2807017543859649,98.61680000000001,-0.5538000000000096,0
17.0,3.0,3.0,40.0,0.2982456140350877,98.45360000000001,-0.7206000000000046,0
18.0,4.0,1.0,39.0,0.3157894736842105,98.25500000000001,-0.5670000000000073,0
19.0,5.0,1.0,38.0,0.3333333333333333,98.0276,-0.1366000000000014,0
20.0,6.0,1.0,37.0,0.3508771929824561,97.7758,-0.27179999999999893,0
21.0,7.0,1.0,36.0,0.3684210526315789,97.7056,0.006399999999999295,0
22.0,8.0,1.0,35.0,0.38596491228070173,97.5874,-0.44540000000000646,0
24.0,10.0,1.0,33.0,0.42105263157894735,97.5766,0.05740000000000123,0
25.0,11.0,1.0,32.0,0.43859649122807015,97.5606,0.2504000000000133,0
26.0,12.0,1.0,31.0,0.45614035087719296,97.5378,-0.1478000000000037,0
27.0,13.0,1.0,30.0,0.47368421052631576,97.5112,0.0677999999999912,0
28.0,14.0,1.0,29.0,0.49122807017543857,97.6214,0.07160000000000366,0
29.0,15.0,1.0,28.0,0.5087719298245614,97.63000000000001,0.046999999999997044,0
30.0,16.0,1.0,27.0,0.5263157894736842,97.63,0.1810000000000116,0
31.0,17.0,1.0,26.0,0.543859649122807,97.6632,-0.10720000000000596,1
36.0,4.0,1.0,21.0,0.631578947368421,97.1754,-2.0353999999999957,0
37.0,5.0,1.0,20.0,0.6491228070175439,96.71180000000001,-1.3368000000000109,0
38.0,6.0,1.0,19.0,0.6666666666666666,96.3758,-0.37879999999999825,0
39.0,7.0,1.0,18.0,0.6842105263157895,96.0484,0.1256000000000057,0
40.0,8.0,1.0,17.0,0.7017543859649122,95.8092,0.5507999999999953,0
41.0,9.0,1.0,16.0,0.7192982456140351,96.04639999999999,0.27960000000000207,0
42.0,10.0,1.0,15.0,0.7368421052631579,96.2212,0.02779999999999916,0
43.0,11.0,1.0,14.0,0.7543859649122807,96.2454,-0.12740000000000862,0
44.0,12.0,1.0,13.0,0.7719298245614035,96.2684,0.020600000000001728,0
45.0,13.0,1.0,12.0,0.7894736842105263,96.20339999999999,-0.16839999999999122,0
46.0,14.0,1.0,11.0,0.8070175438596491,96.1178,-0.21980000000000643,0
47.0,15.0,1.0,10.0,0.8245614035087719,96.08599999999998,0.004000000000019099,0
48.0,16.0,1.0,9.0,0.8421052631578947,96.1338,0.22320000000000562,0
49.0,17.0,1.0,8.0,0.8596491228070176,96.239,0.5759999999999934,0
50.0,18.0,1.0,7.0,0.8771929824561403,96.2846,-0.021599999999992292,0
51.0,19.0,1.0,6.0,0.8947368421052632,96.326,-0.22099999999998943,0
52.0,20.0,1.0,5.0,0.9122807017543859,96.30019999999999,-0.33919999999999106,0
53.0,21.0,1.0,4.0,0.9298245614035088,96.2954,0.037599999999997635,0
54.0,22.0,1.0,3.0,0.9473684210526315,96.1782,0.05079999999999529,0
55.0,23.0,1.0,2.0,0.9649122807017544,96.1774,0.08159999999999457,0
56.0,24.0,1.0,1.0,0.9824561403508771,96.205,0.0379999999999967,0
57.0,25.0,1.0,0.0,1.0,96.3304,0.2575999999999965,0
2.0,5.0,2.0,55.0,0.03508771929824561,97.817,0.0,0
3.0,6.0,2.0,54.0,0.05263157894736842,98.0515,0.23449999999999704,0
4.0,7.0,2.0,53.0,0.07017543859649122,98.16033333333333,0.21766666666667334,0
5.0,8.0,2.0,52.0,0.08771929824561403,98.27125,0.3327500000000043,0
6.0,9.0,2.0,51.0,0.10526315789473684,98.3104,0.1565999999999974,0
7.0,10.0,2.0,50.0,0.12280701754385964,98.4842,0.20180000000000575,0
8.0,11.0,2.0,49.0,0.14035087719298245,98.6284,0.3786000000000058,0
9.0,12.0,2.0,48.0,0.15789473684210525,98.7328,0.16720000000000823,0
10.0,13.0,2.0,47.0,0.17543859649122806,98.7898,0.09919999999999618,0
11.0,14.0,2.0,46.0,0.19298245614035087,98.9268,0.22520000000000095,0
12.0,15.0,2.0,45.0,0.21052631578947367,99.00919999999999,0.08880000000000621,1
15.0,2.0,4.0,42.0,0.2631578947368421,98.77340000000001,-0.9454000000000065,0
16.0,3.0,4.0,41.0,0.2807017543859649,98.60679999999999,-0.5397999999999996,0
17.0,4.0,4.0,40.0,0.2982456140350877,98.4676,-0.2746000000000066,0
18.0,5.0,2.0,39.0,0.3157894736842105,98.3138,0.06919999999999504,0
19.0,6.0,2.0,38.0,0.3333333333333333,98.12660000000001,0.03539999999999566,0
20.0,7.0,2.0,37.0,0.3508771929824561,98.19059999999999,-0.04259999999999309,0
21.0,8.0,2.0,36.0,0.3684210526315789,98.1454,-0.3044000000000011,0
22.0,9.0,2.0,35.0,0.38596491228070173,98.068,-0.26200000000000045,0
23.0,10.0,2.0,34.0,0.40350877192982454,97.995,0.022999999999996135,0
24.0,11.0,2.0,33.0,0.42105263157894735,97.9194,-0.13539999999998997,0
25.0,12.0,2.0,32.0,0.43859649122807015,97.905,0.17099999999999227,0
26.0,13.0,2.0,31.0,0.45614035087719296,97.94579999999999,0.09920000000001039,0
27.0,14.0,2.0,30.0,0.47368421052631576,97.9704,-0.041399999999995885,0
28.0,15.0,2.0,29.0,0.49122807017543857,97.966,0.030000000000001137,0
29.0,16.0,2.0,28.0,0.5087719298245614,97.96459999999999,-0.1875999999999891,0
30.0,17.0,2.0,27.0,0.5263157894736842,97.88000000000001,-0.22700000000000387,0
31.0,18.0,2.0,26.0,0.543859649122807,97.8878,0.1962000000000046,1
36.0,7.0,2.0,21.0,0.631578947368421,97.40559999999999,-1.887599999999992,0
37.0,8.0,2.0,20.0,0.6491228070175439,96.9748,-1.1328000000000031,0
2.0,5.0,6.0,55.0,0.03508771929824561,98.185,0.0,0
3.0,6.0,6.0,54.0,0.05263157894736842,98.287,0.10199999999998965,0
4.0,7.0,6.0,53.0,0.07017543859649122,98.39800000000001,0.2219999999999942,0
5.0,8.0,8.0,52.0,0.08771929824561403,99.05375000000001,1.9672499999999928,0
6.0,9.0,8.0,51.0,0.10526315789473684,99.0476,-0.024600000000006617,0
7.0,10.0,8.0,50.0,0.12280701754385964,99.2766,0.05339999999999634,0
8.0,11.0,8.0,49.0,0.14035087719298245,99.58,0.3260000000000076,0
9.0,12.0,10.0,48.0,0.15789473684210525,100.43499999999999,2.460000000000008,0
10.0,13.0,10.0,47.0,0.17543859649122806,100.26360000000001,-0.09960000000000946,0
11.0,14.0,6.0,46.0,0.19298245614035087,100.462,-0.44700000000000273,0
12.0,15.0,6.0,45.0,0.21052631578947367,100.646,-0.3960000000000008,0
13.0,16.0,5.0,44.0,0.22807017543859648,100.7202,-0.4432000000000045,1
16.0,2.0,15.0,41.0,0.2807017543859649,99.53200000000001,-2.578000000000017,0
17.0,3.0,13.0,40.0,0.2982456140350877,99.0726,-1.2055999999999898,0
18.0,4.0,12.0,39.0,0.3157894736842105,98.6314,-0.8224000000000018,0
19.0,5.0,12.0,38.0,0.3333333333333333,98.2332,0.02580000000000382,0
20.0,6.0,12.0,37.0,0.3508771929824561,97.8632,0.5638000000000005,0
21.0,7.0,12.0,36.0,0.3684210526315789,98.21600000000001,0.5019999999999953,0
22.0,8.0,12.0,35.0,0.38596491228070173,98.3536,0.20140000000000668,0
23.0,9.0,12.0,34.0,0.40350877192982454,98.518,0.11299999999999955,0
24.0,10.0,12.0,33.0,0.42105263157894735,98.6226,0.15939999999999088,0
25.0,11.0,12.0,32.0,0.43859649122807015,98.7508,0.3171999999999997,0
26.0,12.0,12.0,31.0,0.45614035087719296,98.84960000000001,0.36239999999999384,0
27.0,13.0,11.0,30.0,0.47368421052631576,98.999,0.3030000000000115,0
28.0,14.0,8.0,29.0,0.49122807017543857,99.12,0.11599999999999966,0
29.0,15.0,7.0,28.0,0.5087719298245614,99.12320000000001,-0.3252000000000095,0
30.0,16.0,6.0,27.0,0.5263157894736842,99.1656,0.11440000000000339,0
31.0,17.0,6.0,26.0,0.543859649122807,99.4202,1.0648000000000053,1
37.0,5.0,13.0,20.0,0.6491228070175439,99.1262,-1.2942000000000036,0
38.0,6.0,14.0,19.0,0.6666666666666666,99.0038,-0.379800000000003,0
39.0,7.0,14.0,18.0,0.6842105263157895,98.90259999999999,-0.6105999999999909,0
40.0,8.0,14.0,17.0,0.7017543859649122,98.73740000000001,-0.28340000000001453,0
41.0,9.0,14.0,16.0,0.7192982456140351,98.32339999999999,0.09160000000001389,0
42.0,10.0,15.0,15.0,0.7368421052631579,98.7042,1.031800000000004,0
43.0,11.0,16.0,14.0,0.7543859649122807,98.9008,0.7061999999999955,0
2.0,2.0,18.0,55.0,0.03508771929824561,100.25,0.0,0
3.0,3.0,18.0,54.0,0.05263157894736842,99.979,-0.2710000000000008,0
4.0,4.0,18.0,53.0,0.07017543859649122,99.93400000000001,-0.09000000000001762,0
5.0,5.0,18.0,52.0,0.08771929824561403,99.944,0.030000000000001137,0
6.0,6.0,17.0,51.0,0.10526315789473684,99.9162,-0.11119999999999663,0
7.0,7.0,17.0,50.0,0.12280701754385964,99.83720000000001,0.017799999999994043,0
8.0,8.0,17.0,49.0,0.14035087719298245,99.97540000000001,0.4235999999999933,0
9.0,9.0,16.0,48.0,0.15789473684210525,100.0362,0.11180000000000234,0
10.0,10.0,15.0,47.0,0.17543859649122806,100.1452,0.3738000000000028,0
11.0,11.0,12.0,46.0,0.19298245614035087,100.2782,0.19180000000000064,1
14.0,2.0,19.0,43.0,0.24561403508771928,100.112,-1.0879999999999939,0
15.0,3.0,18.0,42.0,0.2631578947368421,99.90719999999999,-0.5321999999999889,0
16.0,4.0,18.0,41.0,0.2807017543859649,99.6962,-0.6032000000000011,0
17.0,5.0,17.0,40.0,0.2982456140350877,99.5322,0.16679999999999495,0
18.0,6.0,17.0,39.0,0.3157894736842105,99.29,-0.03100000000000591,0
19.0,7.0,18.0,38.0,0.3333333333333333,99.38820000000001,0.1267999999999887,0
20.0,8.0,18.0,37.0,0.3508771929824561,99.24660000000002,-0.5796000000000134,0
21.0,9.0,18.0,36.0,0.3684210526315789,99.2732,-0.04720000000000368,0
22.0,10.0,18.0,35.0,0.38596491228070173,99.1516,-0.06060000000000798,0
23.0,11.0,18.0,34.0,0.40350877192982454,99.1284,0.0146000000000015,0
24.0,12.0,18.0,33.0,0.42105263157894735,99.01079999999999,-0.08379999999998233,0
25.0,13.0,18.0,32.0,0.43859649122807015,99.169,0.2890000000000015,0
26.0,14.0,18.0,31.0,0.45614035087719296,99.1768,0.0882000000000005,0
27.0,15.0,16.0,30.0,0.47368421052631576,99.25,0.20699999999999363,0
28.0,16.0,16.0,29.0,0.49122807017543857,99.478,0.8050000000000068,0
29.0,17.0,15.0,28.0,0.5087719298245614,99.6398,0.09620000000001028,0
30.0,18.0,16.0,27.0,0.5263157894736842,99.7552,0.2797999999999945,0
31.0,19.0,16.0,26.0,0.543859649122807,99.7796,-0.3926000000000016,1
36.0,4.0,19.0,21.0,0.631578947368421,99.8918,0.1261999999999972,0
37.0,5.0,19.0,20.0,0.6491228070175439,99.5564,-0.9504000000000019,0
38.0,6.0,19.0,19.0,0.6666666666666666,99.22200000000001,-1.1580000000000155,0
39.0,7.0,19.0,18.0,0.6842105263157895,98.8808,-0.5518000000000001,0
40.0,8.0,19.0,17.0,0.7017543859649122,98.67839999999998,-0.30339999999998213,0
41.0,9.0,19.0,16.0,0.7192982456140351,98.4058,0.24920000000000186,0
42.0,10.0,19.0,15.0,0.7368421052631579,98.39200000000001,0.14499999999999602,0
43.0,11.0,19.0,14.0,0.7543859649122807,98.55839999999999,0.337600000000009,0
44.0,12.0,18.0,13.0,0.7719298245614035,98.94359999999999,1.3114000000000061,0
45.0,13.0,18.0,12.0,0.7894736842105263,98.9246,-0.644599999999997,0
46.0,14.0,18.0,11.0,0.8070175438596491,98.85260000000001,-0.5576000000000079,0
47.0,15.0,18.0,10.0,0.8245614035087719,98.81559999999999,-0.46359999999998536,0
48.0,16.0,18.0,9.0,0.8421052631578947,98.71900000000001,-0.3060000000000116,0
49.0,17.0,18.0,8.0,0.8596491228070176,98.3976,0.25039999999999907,0
50.0,18.0,18.0,7.0,0.8771929824561403,98.4866,0.2383999999999986,0
51.0,19.0,18.0,6.0,0.8947368421052632,98.553,0.07399999999999807,0
52.0,20.0,18.0,5.0,0.9122807017543859,98.6214,0.07260000000000844,0
53.0,21.0,18.0,4.0,0.9298245614035088,98.69800000000001,0.09799999999999898,0
54.0,22.0,18.0,3.0,0.9473684210526315,98.7352,0.09879999999999711,0
55.0,23.0,18.0,2.0,0.9649122807017544,98.803,0.2609999999999957,0
56.0,24.0,18.0,1.0,0.9824561403508771,98.8826,0.14240000000000919,0
2.0,5.0,10.0,55.0,0.03508771929824561,98.959,0.0,0
3.0,6.0,10.0,54.0,0.05263157894736842,98.762,-0.19700000000000273,0
4.0,7.0,10.0,53.0,0.07017543859649122,98.71199999999999,-0.09999999999999432,0
5.0,8.0,10.0,52.0,0.08771929824561403,98.8765,0.4935000000000116,0
6.0,9.0,10.0,51.0,0.10526315789473684,98.9502,0.2948000000000093,0
7.0,10.0,10.0,50.0,0.12280701754385964,99.0316,0.33440000000000225,0
8.0,11.0,10.0,49.0,0.14035087719298245,99.2558,0.43020000000001346,0
10.0,13.0,9.0,47.0,0.17543859649122806,99.47080000000001,0.2161999999999864,1
13.0,2.0,18.0,44.0,0.22807017543859648,99.19860000000001,-1.1896000000000129,0
14.0,3.0,16.0,43.0,0.24561403508771928,98.96580000000002,-0.8848000000000127,0
15.0,4.0,13.0,42.0,0.2631578947368421,98.7572,-0.43420000000000414,0
16.0,5.0,13.0,41.0,0.2807017543859649,98.51820000000001,-0.027200000000007662,0
17.0,6.0,11.0,40.0,0.2982456140350877,98.3124,0.34560000000000457,0
18.0,7.0,10.0,39.0,0.3157894736842105,98.4176,0.1174000000000035,0
19.0,8.0,11.0,38.0,0.3333333333333333,98.58419999999998,0.3298000000000201,0
20.0,9.0,11.0,37.0,0.3508771929824561,98.5898,-0.23879999999999768,0
21.0,10.0,11.0,36.0,0.3684210526315789,98.6276,0.052400000000005775,0
22.0,11.0,11.0,35.0,0.38596491228070173,98.6386,0.07439999999999714,0
23.0,12.0,11.0,34.0,0.40350877192982454,98.70920000000001,0.1787999999999954,0
24.0,13.0,11.0,33.0,0.42105263157894735,98.7326,0.2984000000000009,0
25.0,14.0,11.0,32.0,0.43859649122807015,98.8758,0.19119999999999493,0
26.0,15.0,10.0,31.0,0.45614035087719296,99.0132,0.3538000000000068,0
27.0,16.0,10.0,30.0,0.47368421052631576,99.17620000000001,0.3517999999999972,0
28.0,17.0,7.0,29.0,0.49122807017543857,99.27600000000001,0.11099999999999,0
29.0,18.0,6.0,28.0,0.5087719298245614,99.21180000000001,-0.5018000000000171,0
30.0,19.0,7.0,27.0,0.5263157894736842,99.54920000000001,1.2047999999999917,0
31.0,20.0,7.0,26.0,0.543859649122807,99.7712,0.7058000000000106,1
36.0,7.0,10.0,21.0,0.631578947368421,99.514,-1.2719999999999914,0
37.0,8.0,10.0,20.0,0.6491228070175439,99.1646,-1.5245999999999924,0
38.0,9.0,10.0,19.0,0.6666666666666666,99.08840000000001,-0.7594000000000136,0
39.0,10.0,10.0,18.0,0.6842105263157895,98.50039999999998,-0.6863999999999919,0
40.0,11.0,10.0,17.0,0.7017543859649122,97.8656,-0.5626000000000033,0
41.0,12.0,10.0,16.0,0.7192982456140351,97.7162,-0.22119999999999607,0
42.0,13.0,10.0,15.0,0.7368421052631579,97.7096,-0.10259999999999536,0
43.0,14.0,10.0,14.0,0.7543859649122807,97.5892,0.1377999999999986,0
44.0,15.0,10.0,13.0,0.7719298245614035,97.59400000000001,0.24399999999998556,0
45.0,16.0,9.0,12.0,0.7894736842105263,97.57840000000002,-0.3534000000000219,0
46.0,17.0,9.0,11.0,0.8070175438596491,97.62660000000001,0.10939999999999372,0
47.0,18.0,9.0,10.0,0.8245614035087719,97.6344,0.011600000000001387,0
48.0,19.0,9.0,9.0,0.8421052631578947,97.6318,0.08220000000000027,0
49.0,20.0,9.0,8.0,0.8596491228070176,97.6304,0.20060000000000855,0
51.0,22.0,9.0,6.0,0.8947368421052632,97.84,0.4329999999999927,0
53.0,24.0,9.0,4.0,0.9298245614035088,97.9726,0.426400000000001,0
54.0,25.0,9.0,3.0,0.9473684210526315,98.14859999999999,0.3774000000000086,0
55.0,26.0,9.0,2.0,0.9649122807017544,98.31360000000001,0.22539999999999338,0
56.0,27.0,9.0,1.0,0.9824561403508771,98.46520000000001,0.12379999999998859,0
57.0,28.0,9.0,0.0,1.0,98.58279999999999,0.27820000000001244,0
2.0,5.0,8.0,55.0,0.03508771929824561,98.403,0.0,0
3.0,6.0,8.0,54.0,0.05263157894736842,98.439,0.036000000000001364,0
4.0,7.0,8.0,53.0,0.07017543859649122,98.47566666666667,0.07333333333333769,0
5.0,8.0,7.0,52.0,0.08771929824561403,98.54675,0.21325000000000216,0
6.0,9.0,7.0,51.0,0.10526315789473684,98.55600000000001,0.03699999999999193,0
7.0,10.0,7.0,50.0,0.12280701754385964,98.6612,0.26780000000000825,0
8.0,11.0,7.0,49.0,0.14035087719298245,98.8432,0.5418000000000092,0
9.0,12.0,7.0,48.0,0.15789473684210525,99.06739999999999,0.6026000000000096,1
12.0,2.0,16.0,45.0,0.21052631578947367,98.7562,-1.5522000000000133,0
13.0,3.0,13.0,44.0,0.22807017543859648,98.703,-0.3760000000000048,0
14.0,4.0,12.0,43.0,0.24561403508771928,98.5346,-0.4475999999999942,0
15.0,5.0,10.0,42.0,0.2631578947368421,98.31500000000001,-0.028000000000005798,0
16.0,6.0,9.0,41.0,0.2807017543859649,98.2416,1.061399999999992,0
17.0,7.0,8.0,40.0,0.2982456140350877,98.48240000000001,-0.07440000000001135,0
18.0,8.0,7.0,39.0,0.3157894736842105,98.5276,0.02539999999999054,0
19.0,9.0,7.0,38.0,0.3333333333333333,98.6132,-0.09820000000000562,0
20.0,10.0,8.0,37.0,0.3508771929824561,99.0412,1.3858000000000033,0
21.0,11.0,8.0,36.0,0.3684210526315789,98.9702,-0.02220000000001221,0
22.0,12.0,9.0,35.0,0.38596491228070173,99.3038,0.772199999999998,0
23.0,13.0,9.0,34.0,0.40350877192982454,99.2798,-0.8467999999999876,0
24.0,14.0,9.0,33.0,0.42105263157894735,99.351,-0.480000000000004,0
25.0,15.0,9.0,32.0,0.43859649122807015,99.16399999999999,0.32800000000001717,1
28.0,2.0,17.0,29.0,0.49122807017543857,98.7924,-1.7023999999999972,0
29.0,3.0,14.0,28.0,0.5087719298245614,98.0106,-1.843599999999995,0
30.0,4.0,14.0,27.0,0.5263157894736842,97.6628,-0.9688000000000017,0
31.0,5.0,14.0,26.0,0.543859649122807,97.4966,0.5434000000000054,0
36.0,10.0,8.0,21.0,0.631578947368421,97.3226,1.2994000000000057,0
37.0,11.0,8.0,20.0,0.6491228070175439,97.3736,-0.028599999999997294,0
38.0,12.0,7.0,19.0,0.6666666666666666,97.37440000000001,-1.203400000000002,0
39.0,13.0,7.0,18.0,0.6842105263157895,97.3696,-0.6996000000000038,0
40.0,14.0,7.0,17.0,0.7017543859649122,97.1734,-0.11440000000000339,0
41.0,15.0,7.0,16.0,0.7192982456140351,96.8334,0.08859999999999957,0
42.0,16.0,7.0,15.0,0.7368421052631579,96.797,0.36599999999999966,0
43.0,17.0,7.0,14.0,0.7543859649122807,96.98179999999999,0.11320000000000618,0
44.0,18.0,7.0,13.0,0.7719298245614035,97.05539999999999,-0.017399999999994975,0
46.0,20.0,7.0,11.0,0.8070175438596491,97.1138,0.2372000000000014,0
47.0,21.0,7.0,10.0,0.8245614035087719,97.20320000000001,0.16579999999999018,0
49.0,23.0,7.0,8.0,0.8596491228070176,97.2946,0.3254000000000019,0
50.0,24.0,7.0,7.0,0.8771929824561403,97.4124,0.2715999999999923,0
51.0,25.0,7.0,6.0,0.8947368421052632,97.61980000000001,0.4551999999999907,0
52.0,26.0,7.0,5.0,0.9122807017543859,97.76259999999999,0.3024000000000058,0
53.0,27.0,7.0,4.0,0.9298245614035088,97.9758,0.4591999999999956,0
54.0,28.0,7.0,3.0,0.9473684210526315,98.1314,0.26659999999999684,0
56.0,30.0,7.0,1.0,0.9824561403508771,98.1978,-0.18179999999999552,0
57.0,31.0,6.0,0.0,1.0,98.11519999999999,-0.4531999999999812,0
